baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id,product,gene,EC_number
3094.3988905293136,0.7043316683347478,0.15291457160121413,21.017220972613643,4.55173684119496e-6,3.763107226926641e-5,NC_007677.1_WP_112904003.1,AraC family transcriptional regulator,NA,NA
856.7422847611435,-0.22531055983138257,0.09450088975696878,5.678982961133244,0.017169317417501266,0.040930549474011056,NC_007677.1_WP_112905250.1,lysylphosphatidylglycerol synthase transmembrane domain-containing protein,NA,NA
2271.5916427623574,-0.2654897040166955,0.06507638689420991,16.627218952643915,4.5493433507822683e-5,2.8426212768677416e-4,NC_007677.1_WP_183958871.1,hypothetical protein,NA,NA
2320.1788134617673,-0.27503250446944494,0.10142788841507756,7.3399171034321,0.006743994925624129,0.01935800477683986,NC_007677.1_WP_011403825.1,DUF72 domain-containing protein,NA,NA
9827.394194113964,0.8774898469131632,0.21378921544336946,16.595267810627377,4.626631861018119e-5,2.884841042752474e-4,NC_007677.1_WP_011403796.1,50S ribosomal protein L4,rplD,NA
1501.8108488872745,-0.6986871920909201,0.08684555862923116,64.31361521412407,1.0610993849458957e-15,6.427230560243711e-14,NC_007677.1_WP_112903003.1,thymidylate synthase,NA,2.1.1.45
1856.2830920991335,0.4424516685728701,0.14755549077925717,8.959522710054785,0.002760269970845998,0.009194704010629542,NC_007677.1_WP_183956962.1,aminopeptidase,NA,NA
3537.2283191707747,0.9396407044360129,0.09131531402622231,104.2361721857362,1.7958195161648036e-24,2.220830134990474e-22,NC_007677.1_WP_011404788.1,phytoene desaturase,NA,NA
2133.9271217199475,-0.814222927815872,0.15649162942366282,26.73466249254048,2.3339692840603367e-7,2.738031950628885e-6,NC_007677.1_WP_013062445.1,DUF2085 domain-containing protein,NA,NA
2580.3699361958757,-0.5273230102613874,0.09878396748729615,28.34850221933189,1.0132516997468741e-7,1.3132449977505337e-6,NC_007677.1_WP_011404378.1,PspC domain-containing protein,NA,NA
2581.384501559336,-0.7774185009497686,0.14174376321859228,29.74364348449089,4.9312054436932876e-8,7.070443360812405e-7,NC_007677.1_WP_237701689.1,5-formyltetrahydrofolate cyclo-ligase,NA,6.3.3.2
4505.512840118153,0.5938036931275977,0.09050440065842903,42.769455773554284,6.158630266889039e-11,1.8651851665435373e-9,NC_007677.1_WP_011402849.1,transcription-repair coupling factor,mfd,NA
5045.262038932038,-0.5398608280471432,0.08613898247972804,39.06555979194093,4.0980989791377375e-10,9.730526216064644e-9,NC_007677.1_WP_011404043.1,peptide deformylase,def,3.5.1.88
3961.671565314206,0.6567016976738534,0.08686716338215782,56.71237516383101,5.044509133154776e-14,2.234642254806474e-12,NC_007677.1_WP_011404855.1,histidinol dehydrogenase,hisD,1.1.1.23
1325.3412177981302,0.48336758287354475,0.1273177708020542,14.36257767988107,1.5076913571931969e-4,7.920049465751165e-4,NC_007677.1_WP_011404737.1,SDR family oxidoreductase,NA,NA
1560.04804827797,0.2438623213859592,0.09877829387233043,6.090837696704426,0.013588464678934117,0.0337776910947039,NC_007677.1_WP_011403360.1,SLC13 family permease,NA,NA
4133.455845510791,0.4408669957955546,0.11793032200281266,13.924129542739905,1.9033923381960784e-4,9.706646838085842e-4,NC_007677.1_WP_011404932.1,Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha,NA,1.6.1.2
448.98532974177795,0.7844314039050055,0.13473514146073098,33.62593417679392,6.679618821539051e-9,1.2162643351121415e-7,NC_007677.1_WP_011404938.1,hypothetical protein,NA,NA
815.5768575313028,0.32530705441631824,0.10390098981074838,9.790102806326416,0.0017545365314471787,0.006304436350284778,NC_007677.1_WP_148278439.1,hypothetical protein,NA,NA
1708.9376049268847,-0.3819357999302707,0.11744750590955512,10.541465071556587,0.0011672585578101561,0.004473810769559044,NC_007677.1_WP_011404459.1,phosphatidate cytidylyltransferase,NA,2.7.7.41
1484.4826869977846,0.2856097765845468,0.09006125879706682,10.048263032066956,0.0015249165495550621,0.0056083671859720255,NC_007677.1_WP_011404015.1,YihY/virulence factor BrkB family protein,NA,NA
2521.5097433637106,0.423071229509362,0.11643836197575394,13.161355008827826,2.857821525151943e-4,0.0013587552880164786,NC_007677.1_WP_011404785.1,DUF2309 domain-containing protein,NA,NA
1084.246259921852,-0.2019678776257539,0.0714743144290794,7.983092049317889,0.004721622915661214,0.014432313917283713,NC_007677.1_WP_011403707.1,alpha/beta fold hydrolase,NA,NA
1180.6214775336873,-0.28911851099091984,0.10837714279467284,7.106545673692466,0.007680296930623846,0.021535963208875734,NC_007677.1_SRU_RS06015,NA,NA,NA
693.8169089659547,0.2702353390506386,0.09135684369371605,8.746497606272925,0.00310197246123708,0.010106096887982056,NC_007677.1_WP_158442689.1,YopX family protein,NA,NA
1828.0292325839525,0.6122214348770767,0.09570421446215568,40.65274812129934,1.8183134161013498e-10,4.652374326714488e-9,NC_007677.1_WP_011404415.1,tryptophan synthase subunit alpha,trpA,4.2.1.20
4237.94942160158,0.5590964341659368,0.08335803339998889,44.72957213763459,2.2621477817012868e-11,7.543881591111707e-10,NC_007677.1_WP_011404414.1,tryptophan synthase subunit beta,trpB,4.2.1.20
5054.04735640835,0.40002293357209745,0.06882573985563685,33.67937531608311,6.498606265038212e-9,1.1980039375548705e-7,NC_007677.1_WP_112905276.1,magnesium chelatase,NA,NA
921.6309970988435,-0.5814513638919513,0.13483874439904864,18.488152407415754,1.7096376527924684e-5,1.216835624337661e-4,NC_007677.1_WP_011403782.1,tryptophan-rich sensory protein,NA,NA
2708.626657674866,0.5053983561716675,0.0770262548026097,42.88401421875429,5.808334742893556e-11,1.7772306718461933e-9,NC_007677.1_WP_011403200.1,phosphoadenylyl-sulfate reductase,NA,1.8.4.8
203.01364410659343,-0.5884714111325231,0.20479320641081747,8.226067588162437,0.004129290688473194,0.012846682141916603,NC_007677.1_WP_164923570.1,hypothetical protein,NA,NA
3264.5119390417053,-0.253195907121867,0.06551811882654265,14.92018625073942,1.1215644435585688e-4,6.145260980007371e-4,NC_007677.1_WP_011404311.1,1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino]imidazole-4- carboxamide isomerase,hisA,5.3.1.16
1247.954510731316,0.6708539240756527,0.1267207790386483,27.815932638587782,1.334228178182565e-7,1.66386102220414e-6,NC_007677.1_WP_118828896.1,hypothetical protein,NA,NA
1766.1590281278834,-0.4377620947526902,0.11000222824724956,15.7760548449954,7.12991937630279e-5,4.182134527444008e-4,NC_007677.1_WP_011403931.1,transcriptional repressor LexA,lexA,3.4.21.88
1317.2130586275002,-0.59710341902562,0.10782145585394433,30.49035544778343,3.3553043051602e-8,5.004293054128378e-7,NC_007677.1_WP_011403520.1,TonB-dependent receptor,NA,NA
4646.237642930985,-0.7210526866626297,0.13113185808885103,29.932921001601926,4.472541086296099e-8,6.507108796140599e-7,NC_007677.1_WP_231847120.1,ribosome-associated translation inhibitor RaiA,raiA,NA
3080.499460492602,0.26361634070572554,0.08962218258006625,8.641468962810677,0.003285963766691132,0.010577809609044772,NC_007677.1_WP_237701778.1,DPP IV N-terminal domain-containing protein,NA,NA
6554.684025976418,-0.5264811458715712,0.08071253077229729,42.3237586054851,7.734720551613089e-11,2.2729357026918464e-9,NC_007677.1_WP_011405537.1,phasin family protein,NA,NA
4803.677407639393,0.3854861266542493,0.09024951592648754,18.191414968450175,1.997773390215306e-5,1.3952293564101047e-4,NC_007677.1_WP_011403350.1,response regulator transcription factor,NA,NA
657.6449905869373,0.8203105617421883,0.16881636009229864,23.3428351267477,1.3554747315974641e-6,1.2812257972551827e-5,NC_007677.1_WP_011404890.1,ribonuclease Z,rnz,3.1.26.11
2277.01000864157,0.5949784758165769,0.09869068618148592,36.11003048001493,1.8648447065814723e-9,3.897788090939302e-8,NC_007677.1_WP_164923541.1,rhodanese-like domain-containing protein,NA,NA
2964.0240221434165,0.35579332504048955,0.1415419938729051,6.304567329641742,0.01204273018915914,0.030786238760916733,NC_007677.1_WP_011402814.1,hypothetical protein,NA,NA
3764.058796711009,-0.23254854063406633,0.08816042131099368,6.949859092628827,0.008382583547991151,0.022972768209083783,NC_007677.1_WP_011403629.1,(2Fe-2S)-binding protein,NA,NA
2767.680647309972,-0.3634493555944243,0.12209153522849403,8.84255599256312,0.0029428671277944266,0.009672679551820442,NC_007677.1_WP_112904626.1,glycoside hydrolase family 13 protein,NA,NA
310.4503819481734,0.4971223055057085,0.13513315173603654,13.523725916662073,2.3556626141011674e-4,0.001163328891622673,NC_007677.1_WP_237701827.1,lipoate--protein ligase,NA,6.3.1.20
5090.702530639202,-0.29300940178989754,0.10078013074992355,8.437490243028265,0.0036756318392237564,0.011655208652581312,NC_007677.1_WP_011403964.1,thiolase family protein,NA,NA
869.7766066139666,0.47023619200008554,0.09977817792465954,22.14875898552509,2.5231902226778213e-6,2.1961374137559453e-5,NC_007677.1_WP_011404418.1,RecQ family ATP-dependent DNA helicase,NA,NA
2960.336838738532,0.5709224034670026,0.14411792047144273,15.5995315019197,7.82739803457317e-5,4.511013080895761e-4,NC_007677.1_WP_011403151.1,glycoside hydrolase family 3 N-terminal domain-containing protein,NA,NA
4527.629594200353,0.28980470126686003,0.10946058881141257,6.999611372728708,0.008152741343237348,0.022467350331224184,NC_007677.1_WP_011403293.1,pyridoxal phosphate-dependent aminotransferase family protein,NA,NA
3162.2069465203876,-0.21208195331307544,0.08217141950177768,6.657974613345772,0.009871304841292538,0.026135622452235732,NC_007677.1_WP_051010882.1,thymidine kinase,NA,2.7.1.21
7796.349099933412,0.8450653496804681,0.21314298995458006,15.501898068334128,8.242244929155848e-5,4.7134841907003e-4,NC_007677.1_WP_011403795.1,50S ribosomal protein L3,rplC,NA
1860.0215706379931,0.21222305771547073,0.07805970948357,7.38815769013226,0.00656547026315872,0.018918753146655417,NC_007677.1_WP_118828834.1,efflux RND transporter periplasmic adaptor subunit,NA,NA
3928.0154447485875,-0.23144727202458765,0.09040552186059093,6.546149993561215,0.010511136421955206,0.027608011416250487,NC_007677.1_WP_011405209.1,N-acetylmuramoyl-L-alanine amidase,NA,NA
3065.0134202809045,-0.27701983061030666,0.10434058465827857,7.03894917491948,0.007975581232680959,0.022105679177273543,NC_007677.1_WP_011405016.1,response regulator transcription factor,NA,NA
684.7309917438458,-0.525133369658133,0.12841844325632046,16.638236749403433,4.522993828810635e-5,2.832119342597039e-4,NC_007678.1_WP_164923748.1,hypothetical protein,NA,NA
2536.2971887837643,0.22125861242833297,0.08408980191792327,6.917717851514965,0.008534582534200592,0.023217819396432044,NC_007677.1_WP_043551986.1,IS200/IS605 family transposase,tnpA,NA
978.6186214015933,0.5074838941602107,0.11068564068224669,20.942062448348565,4.733852012822653e-6,3.891986918021506e-5,NC_007677.1_WP_011405098.1,quinone-dependent dihydroorotate dehydrogenase,NA,1.3.5.2
3855.4673825983173,-0.6221308952862681,0.10001726999603652,38.42161298890733,5.699765059903931e-10,1.3216330232652242e-8,NC_007677.1_WP_013062519.1,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,ribD,1.1.1.193
1897.3311447488152,0.8595439402815647,0.23394106157056438,13.312904054339015,2.635858018146296e-4,0.0012700043178341244,NC_007677.1_WP_011402807.1,metallophosphoesterase family protein,NA,NA
2407.3830063001415,-1.1120937318576483,0.08738611491646413,158.8731094807991,1.99464504109157e-36,4.933422068299817e-34,NC_007677.1_WP_237701845.1,hypothetical protein,NA,NA
5320.896063037227,-0.2792852388711285,0.0673460679522067,17.17056616103187,3.416898234056132e-5,2.2387094831520087e-4,NC_007677.1_WP_011404954.1,stomatin-like protein,NA,NA
2321.9450001876357,0.2030105014111087,0.06451578504597852,9.897725759556153,0.0016548315405726028,0.005989682941974982,NC_007677.1_WP_011404209.1,3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein,NA,NA
3672.4801209860902,0.2552418051446902,0.06443045863363547,15.679103158420673,7.504877316437572e-5,4.376124926362812e-4,NC_007677.1_WP_051010830.1,polyprenyl synthetase family protein,NA,NA
871.7017919010101,0.20625444885733973,0.07460121431139505,7.634511205572835,0.005726190131429439,0.016893968499088047,NC_007677.1_WP_011404394.1,AI-2E family transporter,NA,NA
2904.877267838234,-0.40998484100741944,0.09880239690930023,17.161165350902678,3.433850296915595e-5,2.2448607227412967e-4,NC_007677.1_WP_043552698.1,DUF58 domain-containing protein,NA,NA
1321.5440009174463,0.44700356057951646,0.11661090413878061,14.64257705988706,1.2994540935740677e-4,6.986919836463465e-4,NC_007677.1_WP_112905093.1,family 16 glycosylhydrolase,NA,NA
1426.181335803792,-0.7559221370834116,0.2092802408045,12.908489918066152,3.270950799995571e-4,0.0015264437066646,NC_007677.1_WP_162713378.1,hypothetical protein,NA,NA
2779.018249786069,-0.9150522317030463,0.15489743181229437,34.34967186008629,4.60477996160198e-9,8.705087214034825e-8,NC_007677.1_WP_162713407.1,hypothetical protein,NA,NA
686.0810581211582,0.33445474654073704,0.12499449126471249,7.145728494625843,0.007514274419779791,0.021139683865314143,NC_007677.1_WP_011403361.1,hypothetical protein,NA,NA
1964.5066487434806,0.26460804904458896,0.09940797082830401,7.075899042256594,0.007812761151733088,0.021772002443385747,NC_007677.1_WP_013062455.1,TonB-dependent receptor,NA,NA
3479.487753836764,0.9611636709942131,0.12062870706599359,62.40858120280214,2.791044313928045e-15,1.5930422161035459e-13,NC_007677.1_WP_011405104.1,excinuclease ABC subunit UvrA,uvrA,NA
2664.9577878974374,-0.44957370213132636,0.07555061452353408,35.295371176126594,2.83304589580156e-9,5.710442548280466e-8,NC_007677.1_WP_112903679.1,4-hydroxy-tetrahydrodipicolinate reductase,dapB,1.17.1.8
2932.8100877693496,0.46441766457995665,0.08542476868554649,29.448552569868042,5.742090824203947e-8,8.001185711848505e-7,NC_007677.1_WP_011405513.1,ABC-F family ATP-binding cassette domain-containing protein,NA,NA
795.0363934173951,-1.22464027919648,0.11439785577606702,112.51311870216333,2.75833788874384e-26,3.8984508827579604e-24,NC_007677.1_WP_013060880.1,DUF1641 domain-containing protein,NA,NA
1729.2273775976614,0.22250593388174664,0.08708938048600626,6.521924249603103,0.01065526560034902,0.027863284847432505,NC_007677.1_WP_011403533.1,M20 family metallopeptidase,NA,NA
2551.3455415640524,-0.3829630288274126,0.1090533866177076,12.301201697267885,4.526667523805321e-4,0.00199927815634735,NC_007677.1_WP_237701843.1,EcsC family protein,NA,NA
2579.20652566565,-0.2476733555781314,0.07475781762017304,10.96239977303199,9.297932530255728e-4,0.0036648424634527226,NC_007677.1_WP_011405284.1,hypothetical protein,NA,NA
2323.643702876815,-0.6632080065278593,0.10334513903649128,40.87155086250084,1.625705752847047e-10,4.328929701933174e-9,NC_007677.1_WP_011404746.1,PKD domain-containing protein,NA,NA
600.6636395177064,1.1056399911130217,0.1410982297118915,60.21857820457868,8.488718825219289e-15,4.4990209773662234e-13,NC_007677.1_WP_011404157.1,TolC family protein,NA,NA
844.7075586490938,-0.42807076913511005,0.13438047644635012,10.114324268782326,0.001471213645237558,0.005444591145966423,NC_007677.1_WP_112904045.1,helix-hairpin-helix domain-containing protein,NA,NA
2377.6762096427633,0.23202507377544632,0.06320543583618994,13.463842724935574,2.4320512900716725e-4,0.0011950874551213118,NC_007677.1_WP_013062317.1,carboxylating nicotinate-nucleotide diphosphorylase,nadC,2.4.2.19
589.5087400992979,0.49158759542817954,0.10193694355076287,23.209880619325332,1.4524913216386595e-6,1.3471857008198567e-5,NC_007677.1_WP_011404636.1,DUF547 domain-containing protein,NA,NA
1561.53781609553,-0.8543800160815128,0.25147861086550227,11.381495631718394,7.417936541486393e-4,0.0030451501597692407,NC_007677.1_WP_011405345.1,sulfotransferase domain-containing protein,NA,NA
4292.899113152885,0.4967353943579122,0.13205904466867444,14.083880465537135,1.7483572637459516e-4,8.977723804148762e-4,NC_007677.1_WP_011405509.1,phenylalanine--tRNA ligase subunit alpha,pheS,6.1.1.20
4665.522239407184,-0.35772916480257255,0.06178085168774779,33.45960793283237,7.275945346686068e-9,1.3167686456685518e-7,NC_007677.1_WP_237701844.1,ribosome biogenesis GTPase Der,der,3.6.5.-
2519.5221869529187,0.3908824381045343,0.0920341889597811,17.9839039887938,2.227807753265191e-5,1.541289839555032e-4,NC_007677.1_WP_118826169.1,FAD-binding oxidoreductase,NA,NA
4485.70009406055,0.19001558712541297,0.06544458263240234,8.42491606812132,0.0037011373014143004,0.011711061311937786,NC_007677.1_WP_237702055.1,hypothetical protein,NA,NA
7174.78488332983,-0.37307167754151077,0.06051021868645387,37.91848455742877,7.37630405382191e-10,1.658550790283593e-8,NC_007677.1_WP_011404955.1,stomatin-like protein,NA,NA
2953.466593345994,0.23696781286325241,0.09005588736107742,6.91572122931467,0.008544117284809968,0.023222472620252732,NC_007677.1_WP_231847452.1,hypothetical protein,NA,NA
2943.321234926082,0.7918661597930762,0.14151723719486278,30.9505960948957,2.646807771606563e-8,3.987677901587959e-7,NC_007677.1_WP_164923487.1,PH domain-containing protein,NA,NA
542.529239263791,1.0184940385637116,0.15683366301400836,41.446050142283724,1.211691382574696e-10,3.4250476414111405e-9,NC_007677.1_WP_013062202.1,hypothetical protein,NA,NA
1875.9699821336092,0.3038010424060219,0.0973122152979915,9.733505929788436,0.001809390305168549,0.006462419284885985,NC_007678.1_WP_011405597.1,lipoprotein,NA,NA
358.50914477224734,0.40865428096058654,0.10386731045907736,15.461077966966315,8.422183385967654e-5,4.7978964087431856e-4,NC_007677.1_WP_013062410.1,inorganic diphosphatase,NA,NA
210.57959334646145,0.41027748398736325,0.14879479406237833,7.572632413794366,0.005926117017683058,0.01741456961235972,NC_007678.1_WP_011405602.1,hypothetical protein,NA,NA
3307.195945558391,0.6637637417485941,0.18651163544518345,12.559268739505256,3.942459909685194e-4,0.0017864459560222377,NC_007677.1_WP_011402819.1,guanylate kinase,gmk,2.7.4.8
2394.109616205852,-0.3171675404513032,0.08650437861090951,13.423682542356545,2.4846745641737464e-4,0.0012109218565628374,NC_007677.1_WP_013061816.1,class I SAM-dependent methyltransferase,NA,NA
1314.2793451616028,0.2804396773026068,0.10590843866315294,7.003707017474511,0.008134110136411616,0.022455630699196115,NC_007677.1_WP_231847331.1,nucleotidyltransferase domain-containing protein,NA,NA
3338.2130489545593,-0.45197723917419574,0.10070481658258022,20.063137690782156,7.492702908293906e-6,5.8215555580670985e-5,NC_007677.1_WP_011403299.1,single-stranded DNA-binding protein,NA,NA
946.0005651081127,-0.727846535163794,0.086554590973915893,70.31919571042599,5.0444438450955306e-17,3.564740317200842e-15,NC_007677.1_WP_011403778.1,phosphoribosyl-AMP cyclohydrolase,hisI,3.5.4.19
6791.013031932012,0.26118983015583536,0.10107186516135223,6.669499148836394,0.009807674636816328,0.026013564184156266,NC_007677.1_WP_011404518.1,30S ribosome-binding factor RbfA,rbfA,NA
2541.425600581989,0.25049937481082113,0.10496840063912892,5.68867426713868,0.017074749288274176,0.040770600070472854,NC_007677.1_WP_011402899.1,hydantoinase B/oxoprolinase family protein,NA,NA
2025.6476426432405,-0.37356265146346207,0.09252892166060579,16.257848207093673,5.528013450208165e-5,3.359710330253968e-4,NC_007677.1_WP_011405241.1,GMC family oxidoreductase,NA,NA
2775.021811622405,-1.1182945231363102,0.34089789147207183,10.504669573839521,0.001190732497946196,0.004548383595758442,NC_007677.1_WP_118839914.1,HAMP domain-containing sensor histidine kinase,NA,NA
3554.2921495409537,-0.23078303970889713,0.0701992484753127,10.796298380245162,0.001017032550739401,0.003950985092401234,NC_007677.1_WP_011403437.1,arginine deiminase family protein,NA,NA
2271.205345711302,-0.4494776470334323,0.08625100280804136,27.05881813432137,1.9735787025525856e-7,2.381130727307347e-6,NC_007677.1_WP_011404206.1,aldehyde dehydrogenase family protein,NA,NA
732.2667025248988,-0.7334609426344347,0.196467884138251,13.80809208602534,2.0246233905151791e-4,0.0010195083032391117,NC_007677.1_WP_231847431.1,DUF5723 family protein,NA,NA
2010.831884908213,0.45495705874447323,0.13023189359312598,12.159155528284316,4.884748856422999e-4,0.00214466488252418,NC_007677.1_WP_183956718.1,PH domain-containing protein,NA,NA
2274.150082386367,-0.28835706926848376,0.09448059567829842,9.301531718353772,0.0022896234692154987,0.007820025841923591,NC_007677.1_WP_011404950.1,PAS domain-containing protein,NA,NA
4260.98131848259,-0.1703796111045741,0.0629250485319408,7.329843475595709,0.006781895958463139,0.019395318944320634,NC_007677.1_WP_011403695.1,bacillithiol biosynthesis deacetylase BshB1,bshB1,NA
1904.3908944949853,-0.33218222116118123,0.10210160578864333,10.565052492859877,0.001152457618759293,0.0044249601713810885,NC_007677.1_WP_011405260.1,ribosome silencing factor,rsfS,NA
5611.865707462064,0.5025218623794178,0.09717889521444152,26.615685345145096,2.4822035739300424e-7,2.8554962044280483e-6,NC_007677.1_WP_011403467.1,ABC transporter permease,NA,NA
4455.925515855484,-0.801422100501057,0.15016342096837115,28.13380460709368,1.1321105648554243e-7,1.429831555953574e-6,NC_007677.1_WP_011404797.1,phenylalanine 4-monooxygenase,NA,1.14.16.1
944.1770688619115,0.4856537492505316,0.09227922678671387,27.658559006452435,1.4473026361251324e-7,1.7973197590039302e-6,NC_007677.1_WP_011403781.1,amino acid permease,NA,NA
3726.888605703262,-0.20232005051689564,0.07294963811559589,7.686107478828234,0.0055647520413502505,0.016569657124402237,NC_007677.1_WP_237701698.1,LEA type 2 family protein,NA,NA
2094.9869174078594,-0.18269390219340573,0.07474098582891582,5.9697777430797885,0.014553114980900282,0.03563832117434987,NC_007677.1_WP_164923577.1,T9SS type A sorting domain-containing protein,NA,NA
2217.6999944868653,-0.19819377423816606,0.06903216531130922,8.235401716154797,0.0041081078719855365,0.012794191148009521,NC_007677.1_WP_013061697.1,hypothetical protein,NA,NA
1334.8974205610816,0.1757114200279463,0.07570906601749688,5.3842761012073765,0.020319016664779446,0.04693139413312482,NC_007677.1_WP_237701952.1,response regulator,NA,NA
1583.1966516546688,0.34541675485020357,0.10318459832541405,11.185414652622626,8.24428300154792e-4,0.003329119993006017,NC_007677.1_WP_112904161.1,hypothetical protein,NA,NA
797.2886364012246,0.9674309402056562,0.11651694316727806,68.02047756468858,1.618063850856635e-16,1.0440029368135854e-14,NC_007677.1_WP_011403481.1,zinc-dependent alcohol dehydrogenase family protein,NA,NA
4867.03387788401,-0.5944007557753659,0.1039532725580711,32.47453762669238,1.2076446592967246e-8,2.0250222309563154e-7,NC_007677.1_WP_231847414.1,hypothetical protein,NA,NA
4286.894261599244,0.5602688414500155,0.1776010340244774,9.892165821140225,0.0016598389526449877,0.00600048966071903,NC_007677.1_WP_043553312.1,preprotein translocase subunit SecE,secE,NA
1605.9693501479585,0.23313424557774556,0.08427963040638715,7.640222072000455,0.0057080889321998105,0.016874111504750038,NC_007677.1_WP_011403783.1,SDR family oxidoreductase,NA,NA
1981.7137338594944,-0.6871469519801569,0.21381617085971555,10.233927612066168,0.0013788075194519289,0.005141628327031869,NC_007677.1_WP_011405337.1,flagellar protein FliT,NA,NA
860.9570574738548,0.39722718721768124,0.12530161021784783,10.021425325623255,0.001547296824906934,0.0056554684113834216,NC_007677.1_WP_118827327.1,TIGR02757 family protein,NA,NA
4625.453224446113,-0.24220754297510144,0.05894769540492037,16.86486945382603,4.0137636611078156e-5,2.5632300429992964e-4,NC_007677.1_WP_011404409.1,tryptophan--tRNA ligase,trpS,6.1.1.2
959.8625413873971,-0.3511973134235409,0.12249455471667561,8.201440263144605,0.004185714964446541,0.013008588496834905,NC_007677.1_WP_103016083.1,DUF192 domain-containing protein,NA,NA
1087.212063753414,0.47234090740092194,0.07331212287285073,41.40383413111084,1.2381430394749987e-10,3.466800510529996e-9,NC_007677.1_WP_011405040.1,GNAT family N-acetyltransferase,NA,NA
434.273653735698,0.8631257114196982,0.12369061975571458,48.32543626077464,3.6103851146305405e-12,1.322916422249808e-10,NC_007677.1_WP_043553362.1,DUF2892 domain-containing protein,NA,NA
570.697795663563,-0.3838717097629077,0.11831055588518849,10.499754429532203,0.00119390410753015,0.004554636749549467,NC_007677.1_WP_237702037.1,DUF192 domain-containing protein,NA,NA
3201.656278303713,-0.22752469491107036,0.0727878086888667,9.763736741975748,0.0017798777258576075,0.006372348721767646,NC_007677.1_WP_011403307.1,inositol monophosphatase family protein,NA,NA
634.7530914242177,0.5929390705422016,0.09703850949678401,37.176072874633775,1.0792998036641824e-9,2.4085427197558594e-8,NC_007677.1_WP_011404787.1,J domain-containing protein,NA,NA
871.3215066331946,0.3497791346850893,0.1421224225716252,6.046077205091365,0.013937227157018827,0.03447140850169323,NC_007677.1_WP_013062281.1,TIGR04282 family arsenosugar biosynthesis glycosyltransferase,NA,NA
2623.0061635810516,-0.7978111932328505,0.1189712340753446,44.45692059745818,2.6001619446492334e-11,8.480528188702114e-10,NC_007677.1_WP_011404382.1,HAD family hydrolase,NA,NA
5345.545725174529,0.29742008173835466,0.11201145813735788,7.039396574997767,0.007973589145509056,0.022105679177273543,NC_007677.1_WP_011402871.1,efflux RND transporter permease subunit,NA,NA
4238.68937088414,-0.8882413061462168,0.16586689072544578,28.250215059192044,1.0660278686391459e-7,1.3696842918272662e-6,NC_007677.1_WP_011403969.1,protoporphyrinogen oxidase,hemG,1.3.3.4
1262.7949848781702,-0.1949033999749749,0.07687456758692204,6.425968865972493,0.011246354394224957,0.029152122132803205,NC_007677.1_WP_112904067.1,hypothetical protein,NA,NA
3501.9881870003187,0.605930075374837,0.15892946347630624,14.43541983659884,1.4504840445904386e-4,7.660207552214275e-4,NC_007677.1_WP_193345383.1,LLM class flavin-dependent oxidoreductase,NA,NA
419.4067017898245,0.1917592087335681,0.08066197011172747,5.651950738885063,0.017435965368277368,0.041366862680293555,NC_007677.1_WP_237701764.1,kelch repeat-containing protein,NA,NA
520.689903880233,0.7077009411306097,0.13661452383997813,26.67993016259132,2.4010253317777815e-7,2.8056075530379747e-6,NC_007677.1_WP_043552545.1,short chain dehydrogenase,NA,NA
5008.473477336479,-0.5322320255675348,0.11003106836768875,23.27650478173598,1.4030351277274471e-6,1.317695218325831e-5,NC_007677.1_WP_231847096.1,rRNA adenine N-6-methyltransferase family protein,NA,NA
2653.272996875583,0.4329524942650826,0.0924273630473328,21.87224300082147,2.9141888129921463e-6,2.4925972325535133e-5,NC_007677.1_WP_011405008.1,ABC transporter ATP-binding protein,NA,NA
3675.441711601583,-0.19161601804155676,0.07704311188649682,6.181081690904421,0.012912331584410162,0.03236807444470385,NC_007677.1_WP_011404411.1,anthranilate phosphoribosyltransferase,trpD,2.4.2.18
1146.57058499299,-1.0305010115891595,0.3510479628425656,8.443602191369052,0.003663298991832041,0.011628525569794115,NC_007677.1_WP_011405320.1,flagellar biosynthesis protein,NA,NA
1026.08624476346,-0.6667966630621318,0.2526837079109575,6.904984968763017,0.008595574891659345,0.023298325368442865,NC_007677.1_WP_011405304.1,flagellar basal body-associated FliL family protein,NA,NA
2943.5079032630797,0.40603332222295346,0.06988052038473704,33.66217838592823,6.556312076427261e-9,1.2011811261009946e-7,NC_007677.1_WP_013062316.1,quinolinate synthase NadA,nadA,2.5.1.72
2610.498792654922,-0.31613746001585674,0.09499728852320498,11.059837178691794,8.821789012418458e-4,0.003506650927573281,NC_007677.1_WP_011403937.1,YigZ family protein,NA,NA
14645.88293969224,-0.6138959287391518,0.11284015887451984,29.38068267148043,5.946747034918308e-8,8.247637943755859e-7,NC_007677.1_WP_164923453.1,S9 family peptidase,NA,NA
1834.16321358581,-0.5014074314779096,0.1150577474495946,18.900246399486463,1.3773487727075591e-5,9.946401842812739e-5,NC_007677.1_WP_011403485.1,single-stranded DNA-binding protein,NA,NA
1951.2359384730369,0.3809128100207016,0.09986124139146439,14.51499264235477,1.3904850086464716e-4,7.395984777173347e-4,NC_007677.1_WP_011403686.1,efflux RND transporter permease subunit,NA,NA
